ReviewID,CustomerID,OrderID,ProductID,BranchID,ReviewDate,Rating,ReviewText,SentimentCategory
9792,10570,28874,54,12,2025-01-28,5,One of the best QSR experiences in the city.,Positive
9793,1590,1174,43,6,2026-07-14,5,One of the best QSR experiences in the city.,Positive
9794,146,20531,14,4,2025-01-25,5,,Positive
9795,8440,26082,60,5,2025-12-26,3,,Neutral
9796,4917,22482,11,10,2026-06-28,5,"Friendly staff and tasty food, will order again.",Positive
9797,10918,26708,26,6,2026-02-24,5,,Positive
9798,2716,944,3,5,2026-04-20,2,Way too oily and not fresh at all.,Negative
9799,5220,5005,35,5,2025-05-13,4,"Absolutely loved the food, quick service too!",Positive
9800,7541,12767,4,17,2026-08-09,4,"Friendly staff and tasty food, will order again.",Positive
9801,9852,39256,53,10,2025-09-11,5,Perfectly cooked and packed really well.,Positive
9802,6408,16708,52,8,2025-10-04,5,"Absolutely loved the food, quick service too!",Positive
9803,9993,1546,53,3,2025-10-01,3,,Neutral
9804,12445,6250,8,11,2024-01-03,3,Decent taste but portion size could be better.,Neutral
9805,2299,18892,6,5,2025-03-15,4,"Great taste and hot, fresh delivery.",Positive
9806,2950,7109,28,16,2026-05-28,5,"Great taste and hot, fresh delivery.",Positive
9807,8586,13071,60,17,2026-05-29,4,"Friendly staff and tasty food, will order again.",Positive
9808,10854,7917,35,11,2025-10-08,5,"Friendly staff and tasty food, will order again.",Positive
9809,9932,31749,34,8,2025-02-24,5,Perfectly cooked and packed really well.,Positive
9810,4308,19945,44,6,2024-11-03,4,"Great taste and hot, fresh delivery.",Positive
9811,10972,33158,57,9,2024-10-22,3,"Food was okay, nothing special.",Neutral
9812,2758,30824,67,12,2025-10-13,3,Decent taste but portion size could be better.,Neutral
9813,6080,13614,60,7,2025-07-23,4,"Great taste and hot, fresh delivery.",Positive
9814,9480,26671,70,7,2025-06-09,2,Way too oily and not fresh at all.,Negative
9815,4010,26625,39,17,2024-09-17,3,"It was fine, met basic expectations.",Neutral
9816,5215,17892,17,4,2024-05-05,3,"Food was okay, nothing special.",Neutral
9817,6290,40957,40,3,2024-11-04,5,One of the best QSR experiences in the city.,Positive
9818,11133,9897,7,5,2024-01-22,3,"Average experience, delivery took a bit long.",Neutral
9819,759,25646,44,12,2024-03-06,5,"Great taste and hot, fresh delivery.",Positive
9820,9589,38044,48,5,2026-07-28,4,"Absolutely loved the food, quick service too!",Positive
9821,10232,13248,25,3,2025-12-21,2,Delivery was very late and food quality was poor.,Negative
9822,1245,37099,6,12,2024-09-13,5,"Absolutely loved the food, quick service too!",Positive
9823,6671,10757,71,5,2026-02-24,5,"Absolutely loved the food, quick service too!",Positive
9824,6954,4916,67,9,2024-06-05,5,Perfectly cooked and packed really well.,Positive
9825,7687,19231,34,1,2024-08-31,1,Food arrived cold and soggy.,Negative
9826,6532,16456,13,19,2025-04-26,5,"Absolutely loved the food, quick service too!",Positive
9827,1265,2720,52,9,2025-03-07,4,Perfectly cooked and packed really well.,Positive
9828,8360,11026,40,16,2026-08-09,5,"Friendly staff and tasty food, will order again.",Positive
9829,7098,2358,29,8,2024-02-26,5,"Absolutely loved the food, quick service too!",Positive
9830,6361,17211,67,12,2026-04-26,4,"Friendly staff and tasty food, will order again.",Positive
9831,3797,14394,31,19,2026-04-10,4,,Positive
9832,10791,4495,56,13,2026-01-24,4,,Positive
9833,11001,26686,55,15,2024-07-24,4,One of the best QSR experiences in the city.,Positive
9834,2884,23306,31,2,2026-05-01,2,Order was incorrect and staff was unhelpful.,Negative
9835,2192,34702,50,8,2026-04-21,5,Perfectly cooked and packed really well.,Positive
9836,1347,40951,6,17,2026-08-08,4,Perfectly cooked and packed really well.,Positive
9837,4992,7005,61,6,2025-07-21,3,,Neutral
9838,2966,38389,33,8,2025-06-03,4,Perfectly cooked and packed really well.,Positive
9839,8487,11148,9,3,2025-12-28,2,Food arrived cold and soggy.,Negative
9840,8740,8754,29,8,2024-10-08,5,"Great taste and hot, fresh delivery.",Positive
9841,5744,22953,63,15,2024-07-08,5,"Friendly staff and tasty food, will order again.",Positive
9842,830,16492,21,8,2024-08-12,4,,Positive
9843,2634,15780,67,5,2024-01-16,4,Perfectly cooked and packed really well.,Positive
9844,9455,14161,41,13,2024-08-08,3,"Average experience, delivery took a bit long.",Neutral
9845,5120,5444,36,8,2025-09-06,5,One of the best QSR experiences in the city.,Positive
9846,8632,1165,16,8,2025-06-17,4,Perfectly cooked and packed really well.,Positive
9847,6140,30917,61,11,2024-02-11,4,"Great taste and hot, fresh delivery.",Positive
9848,6089,29592,61,11,2026-07-26,3,,Neutral
9849,5458,25564,55,11,2025-11-25,4,"Absolutely loved the food, quick service too!",Positive
9850,5740,8540,47,8,2025-03-15,1,Delivery was very late and food quality was poor.,Negative
9851,7516,16477,22,3,2024-06-13,4,"Absolutely loved the food, quick service too!",Positive
9852,7021,18782,7,17,2024-02-07,5,"Friendly staff and tasty food, will order again.",POSITIVE
9853,8039,21444,38,8,2024-11-13,3,Decent taste but portion size could be better.,Neutral
9854,8255,25561,38,5,2024-11-06,3,"Food was okay, nothing special.",Neutral
9855,3457,25913,31,5,2026-08-05,4,Perfectly cooked and packed really well.,Positive
9856,10022,40481,50,2,2026-01-30,5,,Positive
9857,7043,16645,67,3,2024-01-28,2,,Negative
9858,9868,29830,6,12,2025-02-13,4,Perfectly cooked and packed really well.,Positive
9859,10298,37495,9,5,2024-07-08,2,Order was incorrect and staff was unhelpful.,Negative
9860,7002,16822,5,11,2026-07-27,4,Perfectly cooked and packed really well.,Positive
9861,3242,17857,40,5,2025-10-12,4,One of the best QSR experiences in the city.,Positive
9862,10854,4031,35,2,2024-07-06,4,Perfectly cooked and packed really well.,Positive
9863,4073,3368,22,5,2024-12-05,1,,Negative
9864,508,20108,57,13,2024-08-11,2,Order was incorrect and staff was unhelpful.,Negative
9865,7441,23044,53,5,2024-05-26,5,"Absolutely loved the food, quick service too!",Positive
9866,1896,11244,48,8,2024-10-13,5,,Positive
9867,7293,18072,44,9,2026-08-10,4,"Friendly staff and tasty food, will order again.",Positive
9868,11616,737,34,5,2026-07-13,5,"Absolutely loved the food, quick service too!",Positive
9869,8814,19609,59,5,2024-04-16,2,"Extremely disappointed, will not order again.",Negative
9870,4457,22933,60,5,2025-07-20,4,,Positive
9871,5379,14053,66,9,2025-06-30,4,"Absolutely loved the food, quick service too!",Positive
9872,4079,6342,21,2,2025-03-08,5,,Positive
9873,5654,2775,31,5,2024-11-03,5,"Great taste and hot, fresh delivery.",Positive
9874,6172,13943,54,14,2023-12-19,2,Order was incorrect and staff was unhelpful.,Negative
9875,6734,38469,18,9,2026-03-21,5,"Absolutely loved the food, quick service too!",Positive
9876,7946,18800,32,5,2026-02-08,5,"Friendly staff and tasty food, will order again.",Positive
9877,2803,3142,65,5,2026-02-20,5,"Absolutely loved the food, quick service too!",Positive
9878,8555,17213,8,5,2024-03-26,5,"Absolutely loved the food, quick service too!",Positive
9879,6678,31550,46,5,2026-05-07,3,"Food was okay, nothing special.",Neutral
9880,3900,37929,31,9,2024-08-19,5,"Friendly staff and tasty food, will order again.",Positive
9881,11471,4583,63,5,2025-05-23,3,"It was fine, met basic expectations.",Neutral
9882,785,2091,6,5,2025-10-01,4,,Positive
9883,727,19339,50,17,2024-12-23,4,"Friendly staff and tasty food, will order again.",Positive
9884,9920,41217,68,15,2024-01-31,4,"Great taste and hot, fresh delivery.",Positive
9885,2324,22689,14,2,2026-07-08,5,One of the best QSR experiences in the city.,Positive
9886,9647,41134,52,4,2025-02-04,5,,Positive
9887,5942,30124,58,4,2025-03-18,1,Way too oily and not fresh at all.,Negative
9888,5188,1452,9,9,2025-05-07,5,"Great taste and hot, fresh delivery.",Positive
9889,11286,27234,68,5,2024-06-13,5,"Friendly staff and tasty food, will order again.",Positive
9890,1132,5547,5,16,2024-05-10,5,"Great taste and hot, fresh delivery.",Positive
9891,6514,32674,19,20,2024-10-16,3,,Neutral
9892,9296,35972,53,5,2025-02-04,4,"Absolutely loved the food, quick service too!",Neutral
9893,8192,34609,62,5,2024-07-16,5,"Great taste and hot, fresh delivery.",Positive
9894,2390,40517,7,3,2024-05-28,1,Order was incorrect and staff was unhelpful.,Negative
9895,11484,39361,39,8,2024-09-23,3,"Average experience, delivery took a bit long.",NEUTRAL
9896,11566,41385,47,3,2024-11-12,4,"Absolutely loved the food, quick service too!",Positive
9897,4606,14783,43,3,2026-04-25,5,Perfectly cooked and packed really well.,Positive
9898,7827,2232,68,5,2024-02-08,4,"Friendly staff and tasty food, will order again.",Positive
9899,1812,9574,18,5,2026-02-14,4,One of the best QSR experiences in the city.,Positive
9900,11413,24035,64,17,2025-06-20,4,"Absolutely loved the food, quick service too!",Positive
9901,9338,15258,11,5,2026-05-12,4,"Great taste and hot, fresh delivery.",Positive
9902,10344,36713,64,8,2025-11-30,3,"It was fine, met basic expectations.",Neutral
9903,545,15117,67,19,2024-02-06,2,Delivery was very late and food quality was poor.,Negative
9904,8913,25345,47,4,2026-05-14,3,"Food was okay, nothing special.",Neutral
9905,5234,35321,43,4,2024-06-28,4,One of the best QSR experiences in the city.,Positive
9906,11722,11322,3,8,2024-09-05,2,Food arrived cold and soggy.,Negative
9907,694,16105,18,4,2024-11-09,4,"Friendly staff and tasty food, will order again.",Positive
9908,1590,32685,38,9,2026-02-03,5,Perfectly cooked and packed really well.,Positive
9909,3805,33013,18,5,2025-05-19,4,One of the best QSR experiences in the city.,Positive
9910,3703,2728,67,4,2023-12-22,2,Way too oily and not fresh at all.,Negative
9911,1762,3681,48,5,2025-08-12,3,Decent taste but portion size could be better.,Neutral
9912,1175,6544,45,12,2024-02-18,3,"It was fine, met basic expectations.",Neutral
9913,10379,33074,26,8,2024-05-26,2,Order was incorrect and staff was unhelpful.,Negative
9914,942,38207,40,5,2025-06-07,2,,Negative
9915,4948,29837,55,3,2026-03-03,5,"Friendly staff and tasty food, will order again.",Positive
9916,1935,3882,4,5,2025-12-23,1,Way too oily and not fresh at all.,Negative
9917,7078,8571,64,2,2024-02-18,5,,Positive
9918,11141,15759,48,15,2026-01-04,2,Order was incorrect and staff was unhelpful.,Negative
9919,4767,29337,27,12,2025-04-07,3,,Neutral
9920,11365,39989,29,5,2024-02-04,1,"Extremely disappointed, will not order again.",Negative
9921,9061,24342,29,12,2024-03-01,5,"Absolutely loved the food, quick service too!",Positive
9922,11259,25244,20,5,2026-02-24,5,"Absolutely loved the food, quick service too!",Positive
9923,6489,30463,18,14,2024-01-24,4,"Friendly staff and tasty food, will order again.",Positive
9924,2469,14299,59,19,2025-08-04,5,"Absolutely loved the food, quick service too!",Positive
9925,3878,9508,17,3,2026-01-03,3,Decent taste but portion size could be better.,Neutral
9926,1603,31297,69,3,2024-06-20,3,Decent taste but portion size could be better.,Neutral
9927,9417,23436,59,8,2025-11-18,4,Perfectly cooked and packed really well.,Positive
9928,10388,1424,50,6,2025-01-05,4,"Great taste and hot, fresh delivery.",Positive
9929,2227,40378,22,15,2024-06-22,5,One of the best QSR experiences in the city.,Positive
9930,11582,17755,70,4,2024-01-07,5,"Great taste and hot, fresh delivery.",Positive
9931,11760,20456,47,4,2026-07-27,1,Order was incorrect and staff was unhelpful.,Negative
9932,12094,11173,66,15,2024-07-31,3,"Average experience, delivery took a bit long.",Neutral
9933,5427,14559,58,8,2024-05-05,4,,Positive
9934,6974,31787,54,9,2024-01-13,4,Perfectly cooked and packed really well.,Positive
9935,30,33186,21,13,2025-11-23,4,Perfectly cooked and packed really well.,Positive
9936,10494,13674,27,5,2026-07-21,4,Perfectly cooked and packed really well.,Positive
9937,354,22965,33,5,2026-08-16,5,One of the best QSR experiences in the city.,Positive
9938,7673,19397,2,6,2025-02-13,5,"Friendly staff and tasty food, will order again.",Positive
9939,915,964,51,5,2026-06-09,4,One of the best QSR experiences in the city.,Positive
9940,156,18436,35,4,2026-07-08,5,One of the best QSR experiences in the city.,Positive
9941,9973,29721,26,12,2024-07-05,3,"It was fine, met basic expectations.",Negative
9942,4455,29457,40,5,2024-10-29,5,"Friendly staff and tasty food, will order again.",Positive
9943,4343,24232,29,9,2024-07-21,1,Way too oily and not fresh at all.,Negative
9944,5512,35541,25,9,2025-02-05,5,Perfectly cooked and packed really well.,Positive
9945,6082,14494,52,9,2026-01-19,5,"Great taste and hot, fresh delivery.",Positive
9946,9084,11602,34,6,2024-05-13,3,"It was fine, met basic expectations.",Neutral
9947,5535,10746,10,3,2025-10-06,3,"Food was okay, nothing special.",Neutral
9948,2022,30651,45,11,2025-10-18,3,"Food was okay, nothing special.",Neutral
9949,6192,3579,41,9,2024-02-12,3,"It was fine, met basic expectations.",Neutral
9950,10786,5539,53,20,2024-10-07,4,,Positive
9951,1167,27132,22,4,2024-09-25,5,One of the best QSR experiences in the city.,Positive
9952,10912,5583,44,15,2025-09-13,5,"Friendly staff and tasty food, will order again.",Positive
9953,8423,27830,47,15,2025-02-04,5,Perfectly cooked and packed really well.,Positive
9954,2494,32573,8,8,2025-01-20,5,Perfectly cooked and packed really well.,Positive
9955,2254,27412,36,20,2026-06-28,5,"Absolutely loved the food, quick service too!",Positive
9956,2543,40751,44,12,2024-12-18,5,"Friendly staff and tasty food, will order again.",Positive
9957,515,32335,25,10,2025-12-29,5,Perfectly cooked and packed really well.,Positive
9958,964,15347,22,20,2026-01-21,4,"Absolutely loved the food, quick service too!",Positive
9959,9287,28934,20,8,2026-01-13,3,Decent taste but portion size could be better.,Neutral
9960,11768,16733,48,2,2024-04-21,3,,Neutral
9961,6838,16406,60,5,2026-08-20,4,"Great taste and hot, fresh delivery.",Positive
9962,3444,38812,16,8,2025-12-09,4,One of the best QSR experiences in the city.,Positive
9963,9480,2087,70,4,2024-11-05,5,One of the best QSR experiences in the city.,Positive
9964,5419,39572,36,17,2025-10-14,4,,Positive
9965,5704,9471,35,5,2026-04-01,4,Perfectly cooked and packed really well.,Positive
9966,6913,9632,43,17,2024-12-17,5,Perfectly cooked and packed really well.,Positive
9967,7955,29271,56,20,2024-11-01,3,Decent taste but portion size could be better.,Positive
9968,10506,38496,7,11,2025-10-15,1,Food arrived cold and soggy.,Negative
9969,1978,19835,26,11,2024-06-19,5,One of the best QSR experiences in the city.,Positive
9970,3263,39,48,5,2025-06-18,5,"Great taste and hot, fresh delivery.",Positive
9971,6472,712,7,5,2024-01-09,4,"Great taste and hot, fresh delivery.",Positive
9972,6288,21469,21,8,2024-09-13,3,"Average experience, delivery took a bit long.",Neutral
9973,10891,24253,55,19,2026-08-05,5,"Friendly staff and tasty food, will order again.",Positive
9974,3881,8622,46,17,2024-06-16,4,"Great taste and hot, fresh delivery.",Positive
9975,247,32744,15,5,2024-06-01,4,Perfectly cooked and packed really well.,Positive
9976,3924,5598,8,3,2025-10-10,4,One of the best QSR experiences in the city.,Positive
9977,9301,22690,60,13,2025-03-10,5,"Great taste and hot, fresh delivery.",Positive
9978,4981,37822,23,17,2025-11-01,5,"Friendly staff and tasty food, will order again.",Positive
9979,9457,29171,46,20,2024-12-29,5,"Absolutely loved the food, quick service too!",Negative
9980,7863,24111,36,4,2025-08-26,5,"Great taste and hot, fresh delivery.",Positive
9981,11946,32789,70,17,2025-10-30,2,Delivery was very late and food quality was poor.,Negative
9982,3236,15019,33,17,2025-04-22,4,"Absolutely loved the food, quick service too!",Positive
9983,772,18156,53,13,2024-10-30,5,"Absolutely loved the food, quick service too!",Positive
9984,7438,40019,8,4,2025-09-23,4,"Great taste and hot, fresh delivery.",Positive
9985,10599,33155,1,5,2025-05-02,3,,Neutral
9986,11303,4063,70,12,2025-06-24,4,"Absolutely loved the food, quick service too!",Positive
9987,4766,7796,40,7,2023-12-14,3,Decent taste but portion size could be better.,Neutral
9988,7275,30556,52,8,2024-01-26,4,"Absolutely loved the food, quick service too!",Positive
9989,9334,20619,44,2,2024-02-10,5,Perfectly cooked and packed really well.,positive
9990,10945,40816,20,17,2024-09-02,5,Perfectly cooked and packed really well.,Positive
9991,869,17499,30,5,2026-08-12,5,,Positive
9992,11161,284,60,5,2026-05-05,4,Perfectly cooked and packed really well.,Positive
9993,8679,3389,58,5,2024-12-27,1,,Negative
9994,990,20432,28,8,2024-06-18,3,"Average experience, delivery took a bit long.",Neutral
9995,5552,9520,9,5,2025-10-16,4,"Friendly staff and tasty food, will order again.",Positive
9996,9850,18675,55,19,2024-01-31,4,Perfectly cooked and packed really well.,Positive
9997,9806,13740,62,19,2024-06-01,5,Perfectly cooked and packed really well.,Positive
9998,3240,29546,32,10,2024-07-09,3,"Food was okay, nothing special.",Neutral
9999,4605,21845,64,4,2026-03-07,4,"Absolutely loved the food, quick service too!",Positive
10000,1557,22971,68,5,2026-06-08,2,Way too oily and not fresh at all.,Negative
10001,11769,2159,68,5,2025-02-18,4,"Great taste and hot, fresh delivery.",Positive
10002,9141,4725,20,5,2024-12-22,4,One of the best QSR experiences in the city.,Positive
10003,6109,19458,5,15,2026-05-28,5,"Great taste and hot, fresh delivery.",Positive
10004,435,37466,15,17,2026-06-01,4,Perfectly cooked and packed really well.,Positive
10005,2600,38212,11,17,2026-07-11,5,Perfectly cooked and packed really well.,Positive
10006,1594,2751,42,19,2026-04-27,5,,Positive
10007,6880,8230,5,5,2024-05-19,4,"Friendly staff and tasty food, will order again.",Positive
10008,9030,28010,55,13,2026-04-12,3,"It was fine, met basic expectations.",Neutral
10009,8228,7275,10,18,2024-12-16,2,,Negative
10010,7032,15857,29,16,2025-04-14,5,"Absolutely loved the food, quick service too!",Positive
10011,12009,12112,63,3,2025-03-17,5,"Friendly staff and tasty food, will order again.",Positive
10012,4216,33759,6,6,2025-01-13,4,One of the best QSR experiences in the city.,Positive
10013,11652,19298,23,2,2026-01-05,5,One of the best QSR experiences in the city.,Positive
10014,1605,11305,30,8,2026-05-11,3,"Food was okay, nothing special.",Neutral
10015,5456,16118,27,14,2024-04-17,3,"Food was okay, nothing special.",Neutral
10016,10840,27502,63,3,2026-06-01,5,"Friendly staff and tasty food, will order again.",Positive
10017,3647,26516,26,19,2026-03-28,4,"Absolutely loved the food, quick service too!",Positive
10018,11483,14205,12,2,2024-07-31,4,"Absolutely loved the food, quick service too!",Positive
10019,1799,15029,14,8,2026-03-13,4,"Great taste and hot, fresh delivery.",Positive
10020,6820,33341,45,5,2025-02-08,5,,Positive
10021,873,2026,3,8,2025-01-07,4,One of the best QSR experiences in the city.,Positive
10022,270,3364,15,3,2026-06-07,5,Perfectly cooked and packed really well.,Positive
10023,2585,38793,20,15,2025-02-24,5,,Positive
10024,1197,8313,6,5,2025-03-22,5,,Positive
10025,8464,27967,55,5,2024-05-09,4,,Positive
10026,7079,5691,50,5,2024-12-07,5,One of the best QSR experiences in the city.,Positive
10027,2552,4837,39,15,2026-04-18,2,"Extremely disappointed, will not order again.",Negative
10028,2890,31203,22,5,2024-10-24,4,,Positive
10029,5839,17072,6,3,2025-07-23,4,One of the best QSR experiences in the city.,Positive
10030,4894,4043,17,20,2025-12-24,3,Decent taste but portion size could be better.,Neutral
10031,9901,13628,65,16,2026-08-18,4,,Positive
10032,10039,35974,36,15,2025-05-04,5,,Positive
10033,9991,38470,71,8,2025-05-22,5,One of the best QSR experiences in the city.,Positive
10034,9488,27110,37,16,2024-06-01,4,Perfectly cooked and packed really well.,Positive
10035,5951,39236,52,8,2025-09-23,5,,Positive
10036,6220,2508,33,11,2026-08-16,5,One of the best QSR experiences in the city.,Positive
10037,10542,11699,68,5,2024-12-18,5,"Absolutely loved the food, quick service too!",Positive
10038,4925,23191,52,5,2025-02-10,5,"Great taste and hot, fresh delivery.",Positive
10039,1462,26729,24,5,2024-04-27,5,"Great taste and hot, fresh delivery.",Positive
10040,1443,18464,35,11,2024-01-19,4,"Friendly staff and tasty food, will order again.",Positive
10041,12412,17653,21,16,2025-02-05,4,"Great taste and hot, fresh delivery.",Positive
10042,930,3627,7,8,2025-11-10,5,Perfectly cooked and packed really well.,Positive
10043,2422,10398,42,4,2025-06-21,5,Perfectly cooked and packed really well.,Positive
10044,3141,10519,21,12,2025-12-18,5,"Absolutely loved the food, quick service too!",Positive
10045,3127,11089,65,8,2024-04-01,3,"It was fine, met basic expectations.",Neutral
10046,9230,30501,43,11,2025-04-18,4,Perfectly cooked and packed really well.,Positive
10047,2279,17067,48,5,2024-05-15,4,Perfectly cooked and packed really well.,Positive
10048,200,9656,44,8,2024-07-24,5,"Absolutely loved the food, quick service too!",Negative
10049,603,16139,22,5,2025-08-31,5,Perfectly cooked and packed really well.,Positive
10050,10516,38474,36,17,2026-05-29,5,Perfectly cooked and packed really well.,Positive
10051,2368,20472,13,5,2024-05-12,4,"Great taste and hot, fresh delivery.",Positive
10052,4551,39462,20,5,2023-12-26,5,"Absolutely loved the food, quick service too!",Positive
10053,5316,25674,50,12,2024-01-19,4,"Absolutely loved the food, quick service too!",Positive
10054,5362,24770,54,8,2024-08-03,1,"Extremely disappointed, will not order again.",Negative
10055,4312,31509,30,5,2025-05-20,4,One of the best QSR experiences in the city.,Positive
10056,4009,9095,18,12,2025-09-27,4,"Absolutely loved the food, quick service too!",Positive
10057,2049,476,3,11,2026-08-11,5,One of the best QSR experiences in the city.,Positive
10058,7805,40990,68,15,2025-04-19,5,,Positive
10059,9993,39844,38,15,2024-02-20,4,Perfectly cooked and packed really well.,Positive
10060,6627,4508,44,19,2026-01-31,5,"Friendly staff and tasty food, will order again.",Positive
10061,1976,36196,8,17,2024-09-20,5,"Friendly staff and tasty food, will order again.",Positive
10062,7843,34735,55,16,2024-07-15,5,One of the best QSR experiences in the city.,Positive
10063,8835,34096,62,8,2024-11-10,4,"Friendly staff and tasty food, will order again.",Positive
10064,435,14765,29,8,2026-06-27,3,Decent taste but portion size could be better.,Neutral
10065,9426,8551,17,20,2025-03-05,5,"Great taste and hot, fresh delivery.",Positive
10066,4416,12296,70,3,2024-09-07,4,One of the best QSR experiences in the city.,Positive
10067,4171,897,42,20,2024-09-01,5,Perfectly cooked and packed really well.,Positive
10068,5901,18451,58,5,2026-04-27,4,"Great taste and hot, fresh delivery.",Positive
10069,699,28095,7,5,2025-09-10,5,Perfectly cooked and packed really well.,Positive
10070,12206,24371,61,17,2025-06-09,5,,Positive
10071,4882,39400,26,20,2023-12-23,5,One of the best QSR experiences in the city.,Positive
10072,2764,9933,40,13,2024-02-04,3,"It was fine, met basic expectations.",Neutral
10073,5540,25047,26,5,2024-04-09,5,,Positive
10074,5113,27677,45,6,2026-07-05,4,"Great taste and hot, fresh delivery.",Positive
10075,11615,37950,66,4,2024-10-16,3,"Food was okay, nothing special.",Neutral
10076,11876,10965,45,15,2024-05-14,4,"Absolutely loved the food, quick service too!",Positive
10077,3827,10358,60,17,2026-01-04,5,"Great taste and hot, fresh delivery.",Positive
10078,948,27926,1,13,2026-08-09,5,"Absolutely loved the food, quick service too!",Positive
10079,1333,19987,61,17,2026-03-22,3,,Neutral
10080,1294,1122,18,5,2026-05-26,5,"Absolutely loved the food, quick service too!",Positive
10081,10352,10404,54,17,2025-06-21,5,One of the best QSR experiences in the city.,Positive
10082,4175,12079,67,5,2025-10-19,5,,Positive
10083,2543,30634,39,8,2024-04-17,4,,Positive
10084,11141,19156,33,12,2024-04-23,2,Food arrived cold and soggy.,Negative
10085,10198,24317,43,6,2025-08-17,1,,Negative
10086,3568,29124,25,14,2024-05-19,2,"Extremely disappointed, will not order again.",Negative
10087,1779,36776,60,17,2024-02-26,4,"Absolutely loved the food, quick service too!",Positive
10088,6010,1138,32,17,2024-03-17,3,"It was fine, met basic expectations.",Neutral
10089,3464,29173,68,20,2025-08-08,5,"Great taste and hot, fresh delivery.",Positive
10090,2556,33987,34,17,2024-05-25,5,"Absolutely loved the food, quick service too!",Positive
10091,3239,41937,43,20,2025-05-22,1,,Negative
10092,846,36158,25,12,2025-01-09,5,Perfectly cooked and packed really well.,Positive
10093,2091,37135,56,19,2026-03-31,4,Perfectly cooked and packed really well.,Positive
10094,7642,17497,59,5,2024-10-07,4,"Absolutely loved the food, quick service too!",Positive
10095,5460,9386,8,18,2025-01-09,3,"Average experience, delivery took a bit long.",Neutral
10096,4776,6840,34,12,2024-07-19,3,"Food was okay, nothing special.",Neutral
10097,10124,5370,56,4,2025-03-31,4,Perfectly cooked and packed really well.,POSITIVE
10098,35,4312,48,20,2025-04-13,4,Perfectly cooked and packed really well.,Positive
10099,3872,22548,12,2,2026-05-23,3,"Food was okay, nothing special.",Neutral
10100,4671,10727,20,20,2026-05-04,3,"It was fine, met basic expectations.",Neutral
10101,9274,6534,4,14,2024-04-17,5,"Great taste and hot, fresh delivery.",Positive
10102,4682,6779,28,17,2024-07-06,3,"It was fine, met basic expectations.",Neutral
10103,9781,34063,15,12,2024-05-12,5,Perfectly cooked and packed really well.,Positive
10104,9670,22303,28,6,2026-02-14,5,One of the best QSR experiences in the city.,Positive
10105,4953,24763,37,2,2025-11-18,3,"Average experience, delivery took a bit long.",Neutral
10106,7048,12521,19,12,2026-04-02,4,"Absolutely loved the food, quick service too!",Positive
10107,4678,40492,56,4,2024-11-10,3,"Food was okay, nothing special.",Neutral
10108,1138,18099,16,19,2025-06-08,4,,Positive
10109,9877,27320,41,12,2026-02-28,3,"Food was okay, nothing special.",Neutral
10110,8739,30202,23,8,2024-07-20,5,,Positive
10111,6954,18173,70,15,2024-06-28,5,Perfectly cooked and packed really well.,Positive
10112,4506,2045,40,6,2026-01-18,5,,Positive
10113,12304,690,3,6,2024-12-01,5,,Positive
10114,6933,34998,62,11,2025-04-17,4,,Positive
10115,4817,32773,25,6,2026-05-10,5,,Positive
10116,7401,21471,70,13,2025-08-02,5,"Friendly staff and tasty food, will order again.",Positive
10117,7855,7178,42,8,2024-07-01,2,"Extremely disappointed, will not order again.",negative
10118,10664,10687,16,8,2025-03-31,5,"Absolutely loved the food, quick service too!",Positive
10119,8620,24774,61,17,2025-12-09,4,"Friendly staff and tasty food, will order again.",Positive
10120,10111,20936,18,11,2026-01-23,4,One of the best QSR experiences in the city.,Positive
10121,7484,15514,52,4,2023-12-31,5,"Great taste and hot, fresh delivery.",Positive
10122,3196,28056,59,5,2026-02-22,4,One of the best QSR experiences in the city.,Positive
10123,10429,29779,16,5,2025-08-01,4,"Absolutely loved the food, quick service too!",Positive
10124,6949,39156,70,19,2024-10-16,5,,Positive
10125,9510,41487,24,6,2024-10-30,5,"Great taste and hot, fresh delivery.",Positive
10126,12090,18691,19,4,2025-03-04,5,"Great taste and hot, fresh delivery.",Positive
10127,4668,40373,29,20,2024-04-08,5,"Absolutely loved the food, quick service too!",Positive
10128,5460,41753,10,14,2024-04-10,5,"Great taste and hot, fresh delivery.",Positive
10129,1467,34433,53,19,2026-02-13,4,"Great taste and hot, fresh delivery.",Positive
10130,4876,38714,59,9,2025-05-17,5,"Friendly staff and tasty food, will order again.",Positive
10131,5555,16578,15,9,2024-05-22,5,"Great taste and hot, fresh delivery.",Positive
10132,978,36771,64,11,2025-08-07,5,"Absolutely loved the food, quick service too!",Positive
10133,9139,13654,68,6,2024-02-09,5,One of the best QSR experiences in the city.,Negative
10134,36,3924,67,5,2025-12-31,5,,Positive
10135,3382,16956,65,5,2026-02-12,1,Delivery was very late and food quality was poor.,Negative
10136,11453,33722,10,5,2026-07-06,4,One of the best QSR experiences in the city.,Positive
10137,1956,36964,64,4,2024-08-26,4,,Positive
10138,2489,33325,60,3,2024-06-04,2,Way too oily and not fresh at all.,Negative
10139,5017,5694,58,20,2024-10-06,5,"Absolutely loved the food, quick service too!",Positive
10140,4167,13366,24,4,2024-10-11,3,Decent taste but portion size could be better.,Neutral
10141,6993,6234,12,17,2024-02-18,4,Perfectly cooked and packed really well.,Positive
10142,7268,16066,52,11,2024-08-21,3,Decent taste but portion size could be better.,Neutral
10143,6037,3808,56,5,2024-09-06,4,One of the best QSR experiences in the city.,Positive
